policyId,county,construction
865575,LAFAYETTE COUNTY,Wood
666784,LAFAYETTE COUNTY,Masonry
908304,LAFAYETTE COUNTY,Wood
724035,LAFAYETTE COUNTY,Wood
616507,LAFAYETTE COUNTY,Wood
743467,LAFAYETTE COUNTY,Wood
542565,LAFAYETTE COUNTY,Wood
666420,LAFAYETTE COUNTY,Wood
716343,LAFAYETTE COUNTY,Wood
166243,LAFAYETTE COUNTY,Wood
869527,LAFAYETTE COUNTY,Wood
793316,LAFAYETTE COUNTY,Wood
525660,LAFAYETTE COUNTY,Wood
228542,LAFAYETTE COUNTY,Wood
345892,LAFAYETTE COUNTY,Wood
235832,LAFAYETTE COUNTY,Wood
710139,LAFAYETTE COUNTY,Wood
352426,LAFAYETTE COUNTY,Wood
384442,LAFAYETTE COUNTY,Masonry
286876,LAFAYETTE COUNTY,Masonry
300150,LAFAYETTE COUNTY,Masonry
604759,LAFAYETTE COUNTY,Masonry
374411,LAFAYETTE COUNTY,Wood
447691,LAFAYETTE COUNTY,Wood
735405,LAFAYETTE COUNTY,Wood
476328,LAFAYETTE COUNTY,Wood
188892,LAFAYETTE COUNTY,Wood
738918,LAFAYETTE COUNTY,Wood
320338,LAFAYETTE COUNTY,Wood
443947,LAFAYETTE COUNTY,Wood
167317,LAFAYETTE COUNTY,Wood
430437,LAFAYETTE COUNTY,Wood
873593,LAFAYETTE COUNTY,Wood
653808,LAFAYETTE COUNTY,Wood
122734,LAFAYETTE COUNTY,Wood
603486,LAFAYETTE COUNTY,Wood
855783,LAFAYETTE COUNTY,Wood
379870,LAFAYETTE COUNTY,Wood
536577,LAFAYETTE COUNTY,Wood
178873,LAFAYETTE COUNTY,Wood
300562,LAFAYETTE COUNTY,Masonry
555619,LAFAYETTE COUNTY,Masonry
758060,LAFAYETTE COUNTY,Masonry
489526,LAFAYETTE COUNTY,Masonry
861565,LAFAYETTE COUNTY,Masonry
692765,LAFAYETTE COUNTY,Masonry
428588,LAFAYETTE COUNTY,Wood
116583,LAFAYETTE COUNTY,Wood
779587,LAFAYETTE COUNTY,Wood
827888,LAFAYETTE COUNTY,Wood
983194,LAFAYETTE COUNTY,Wood
549068,LAFAYETTE COUNTY,Wood
116416,LAFAYETTE COUNTY,Wood
787983,LAFAYETTE COUNTY,Wood
473317,LAFAYETTE COUNTY,Masonry
139920,LAFAYETTE COUNTY,Wood
464379,LAFAYETTE COUNTY,Wood
110577,LAFAYETTE COUNTY,Wood
964532,LAFAYETTE COUNTY,Wood
783365,LAFAYETTE COUNTY,Wood
243580,LAFAYETTE COUNTY,Wood
936931,LAFAYETTE COUNTY,Wood
464273,LAFAYETTE COUNTY,Wood
142893,LAFAYETTE COUNTY,Wood
583948,LAFAYETTE COUNTY,Masonry
466262,LAFAYETTE COUNTY,Masonry
868179,CLAY COUNTY,Wood
368509,CLAY COUNTY,Wood
825334,CLAY COUNTY,Wood
584286,CLAY COUNTY,Wood
426369,CLAY COUNTY,Wood
621175,CLAY COUNTY,Wood
740683,CLAY COUNTY,Masonry
974438,CLAY COUNTY,Wood
443137,CLAY COUNTY,Masonry
174313,CLAY COUNTY,Wood
515429,CLAY COUNTY,Masonry
168714,CLAY COUNTY,Masonry
967565,CLAY COUNTY,Masonry
216270,CLAY COUNTY,Masonry
650875,CLAY COUNTY,Reinforced Masonry
971511,CLAY COUNTY,Wood
413953,CLAY COUNTY,Wood
450658,CLAY COUNTY,Wood
228299,CLAY COUNTY,Wood
717202,CLAY COUNTY,Wood
772804,CLAY COUNTY,Reinforced Masonry
932466,CLAY COUNTY,Reinforced Masonry
533299,CLAY COUNTY,Wood
284003,CLAY COUNTY,Wood
205704,CLAY COUNTY,Wood
346837,CLAY COUNTY,Wood
371665,CLAY COUNTY,Wood
574882,CLAY COUNTY,Masonry
110888,CLAY COUNTY,Masonry
375055,BAKER COUNTY,Masonry
482716,BAKER COUNTY,Wood
603519,BAKER COUNTY,Wood
268570,BAKER COUNTY,Wood
820558,CLAY COUNTY,Reinforced Masonry
498729,CLAY COUNTY,Wood
950716,CLAY COUNTY,Reinforced Masonry
128894,CLAY COUNTY,Masonry
881492,CLAY COUNTY,Masonry
321346,CLAY COUNTY,Masonry
581291,CLAY COUNTY,Masonry
370644,CLAY COUNTY,Masonry
545031,CLAY COUNTY,Masonry
201089,CLAY COUNTY,Masonry
790967,CLAY COUNTY,Masonry
558007,CLAY COUNTY,Masonry
125552,CLAY COUNTY,Masonry
527643,CLAY COUNTY,Masonry
110872,CLAY COUNTY,Masonry
893113,CLAY COUNTY,Masonry
575211,CLAY COUNTY,Masonry
665536,CLAY COUNTY,Wood
273487,CLAY COUNTY,Wood
280674,CLAY COUNTY,Wood
248341,CLAY COUNTY,Wood
113250,CLAY COUNTY,Wood
430658,CLAY COUNTY,Masonry
449510,CLAY COUNTY,Masonry
814098,CLAY COUNTY,Wood
491496,CLAY COUNTY,Masonry
519546,CLAY COUNTY,Reinforced Concrete
399722,CLAY COUNTY,Masonry
898714,CLAY COUNTY,Reinforced Concrete
284335,CLAY COUNTY,Masonry
328660,CLAY COUNTY,Wood
939217,CLAY COUNTY,Wood
312341,CLAY COUNTY,Wood
851500,CLAY COUNTY,Wood
206063,CLAY COUNTY,Masonry
911054,CLAY COUNTY,Wood
990316,CLAY COUNTY,Wood
998798,CLAY COUNTY,Wood
743895,CLAY COUNTY,Wood
183291,CLAY COUNTY,Wood
762494,CLAY COUNTY,Wood
614159,CLAY COUNTY,Wood
313157,CLAY COUNTY,Wood
549388,CLAY COUNTY,Wood
381206,CLAY COUNTY,Wood
903839,CLAY COUNTY,Wood
484007,CLAY COUNTY,Masonry
758694,CLAY COUNTY,Wood
718473,CLAY COUNTY,Wood
310500,CLAY COUNTY,Masonry
951965,CLAY COUNTY,Wood
686067,CLAY COUNTY,Masonry
630246,CLAY COUNTY,Masonry
960864,CLAY COUNTY,Wood
368093,CLAY COUNTY,Wood
596039,CLAY COUNTY,Wood
793688,CLAY COUNTY,Wood
655727,CLAY COUNTY,Wood
203305,CLAY COUNTY,Masonry
625673,CLAY COUNTY,Wood
484687,CLAY COUNTY,Wood
745529,CLAY COUNTY,Wood
595624,CLAY COUNTY,Wood
901277,CLAY COUNTY,Masonry
986412,CLAY COUNTY,Wood
555955,CLAY COUNTY,Wood
817829,CLAY COUNTY,Reinforced Masonry
447682,CLAY COUNTY,Wood
791246,CLAY COUNTY,Wood
828195,CLAY COUNTY,Masonry
349231,CLAY COUNTY,Masonry
327231,CLAY COUNTY,Masonry
157885,CLAY COUNTY,Wood
480677,CLAY COUNTY,Wood
469669,CLAY COUNTY,Wood
162340,CLAY COUNTY,Wood
368883,CLAY COUNTY,Wood
823110,CLAY COUNTY,Wood
805930,CLAY COUNTY,Wood
615055,CLAY COUNTY,Wood
510571,CLAY COUNTY,Masonry
599636,CLAY COUNTY,Wood
252174,CLAY COUNTY,Wood
801148,CLAY COUNTY,Wood
793447,CLAY COUNTY,Wood
787827,CLAY COUNTY,Masonry
970645,CLAY COUNTY,Masonry
829730,CLAY COUNTY,Reinforced Concrete
693967,CLAY COUNTY,Masonry
780380,CLAY COUNTY,Reinforced Masonry
816959,CLAY COUNTY,Wood
575231,CLAY COUNTY,Masonry
625865,CLAY COUNTY,Wood
132961,CLAY COUNTY,Reinforced Masonry
418645,CLAY COUNTY,Wood
451133,CLAY COUNTY,Wood
688245,CLAY COUNTY,Wood
516626,CLAY COUNTY,Wood
529970,ST  JOHNS COUNTY,Masonry
884768,ST  JOHNS COUNTY,Masonry
163481,ST  JOHNS COUNTY,Masonry
758210,ST  JOHNS COUNTY,Reinforced Masonry
249945,ST  JOHNS COUNTY,Wood
805642,ST  JOHNS COUNTY,Wood
240151,ST  JOHNS COUNTY,Wood
144321,ST  JOHNS COUNTY,Wood
872373,ST  JOHNS COUNTY,Wood
775283,ST  JOHNS COUNTY,Wood
138616,ST  JOHNS COUNTY,Wood
397202,ST  JOHNS COUNTY,Wood
758276,ST  JOHNS COUNTY,Wood
217068,ST  JOHNS COUNTY,Wood
627387,ST  JOHNS COUNTY,Wood
611518,ST  JOHNS COUNTY,Wood
474581,ST  JOHNS COUNTY,Wood
581062,ST  JOHNS COUNTY,Wood
242620,ST  JOHNS COUNTY,Masonry
599189,ST  JOHNS COUNTY,Wood
240859,ST  JOHNS COUNTY,Masonry
392938,ST  JOHNS COUNTY,Masonry
868280,ST  JOHNS COUNTY,Masonry
640979,ST  JOHNS COUNTY,Masonry
924750,ST  JOHNS COUNTY,Wood
753749,FLAGLER COUNTY,Wood
218910,ST  JOHNS COUNTY,Masonry
716300,ST  JOHNS COUNTY,Wood
592140,ST  JOHNS COUNTY,Reinforced Masonry
405514,ST  JOHNS COUNTY,Reinforced Concrete
201544,ST  JOHNS COUNTY,Masonry
952351,ST  JOHNS COUNTY,Wood
453419,ST  JOHNS COUNTY,Wood
636902,ST  JOHNS COUNTY,Wood
836032,ST  JOHNS COUNTY,Wood
587845,ST  JOHNS COUNTY,Wood
268554,ST  JOHNS COUNTY,Wood
218318,ST  JOHNS COUNTY,Wood
429098,ST  JOHNS COUNTY,Wood
904790,ST  JOHNS COUNTY,Wood
341035,ST  JOHNS COUNTY,Wood
766044,ST  JOHNS COUNTY,Wood
900080,ST  JOHNS COUNTY,Masonry
736640,ST  JOHNS COUNTY,Wood
876566,ST  JOHNS COUNTY,Wood
937515,ST  JOHNS COUNTY,Wood
123359,ST  JOHNS COUNTY,Wood
147295,ST  JOHNS COUNTY,Masonry
638119,ST  JOHNS COUNTY,Wood
686788,ST  JOHNS COUNTY,Wood
293065,ST  JOHNS COUNTY,Reinforced Masonry
180193,ST  JOHNS COUNTY,Masonry
772617,ST  JOHNS COUNTY,Wood
403715,ST  JOHNS COUNTY,Wood
361295,ST  JOHNS COUNTY,Wood
927744,ST  JOHNS COUNTY,Wood
216775,ST  JOHNS COUNTY,Wood
594385,ST  JOHNS COUNTY,Wood
197723,ST  JOHNS COUNTY,Wood
578894,ST  JOHNS COUNTY,Wood
768448,ST  JOHNS COUNTY,Wood
481388,ST  JOHNS COUNTY,Wood
313664,ST  JOHNS COUNTY,Wood
731719,ST  JOHNS COUNTY,Wood
308578,ST  JOHNS COUNTY,Wood
121709,ST  JOHNS COUNTY,Wood
716004,ST  JOHNS COUNTY,Wood
661496,ST  JOHNS COUNTY,Wood
612626,ST  JOHNS COUNTY,Wood
352290,ST  JOHNS COUNTY,Wood
400096,ST  JOHNS COUNTY,Wood
940268,ST  JOHNS COUNTY,Wood
301031,ST  JOHNS COUNTY,Wood
217378,ST  JOHNS COUNTY,Wood
455667,ST  JOHNS COUNTY,Wood
780296,ST  JOHNS COUNTY,Wood
889509,ST  JOHNS COUNTY,Wood
543467,ST  JOHNS COUNTY,Wood
898563,ST  JOHNS COUNTY,Wood
453122,ST  JOHNS COUNTY,Wood
892997,ST  JOHNS COUNTY,Wood
406909,ST  JOHNS COUNTY,Wood
597721,ST  JOHNS COUNTY,Wood
413465,ST  JOHNS COUNTY,Wood
505886,ST  JOHNS COUNTY,Wood
989269,ST  JOHNS COUNTY,Wood
724533,ST  JOHNS COUNTY,Reinforced Concrete
113070,ST  JOHNS COUNTY,Masonry
246966,ST  JOHNS COUNTY,Wood
270693,ST  JOHNS COUNTY,Masonry
171637,ST  JOHNS COUNTY,Reinforced Masonry
931285,ST  JOHNS COUNTY,Masonry
958269,ST  JOHNS COUNTY,Wood
479436,ST  JOHNS COUNTY,Wood
603012,ST  JOHNS COUNTY,Masonry
745546,ST  JOHNS COUNTY,Wood
675553,ST  JOHNS COUNTY,Wood
259171,ST  JOHNS COUNTY,Wood
225244,ST  JOHNS COUNTY,Wood
845968,ST  JOHNS COUNTY,Wood
138896,ST  JOHNS COUNTY,Wood
333908,ST  JOHNS COUNTY,Wood
691453,ST  JOHNS COUNTY,Wood
575150,ST  JOHNS COUNTY,Wood
439688,ST  JOHNS COUNTY,Wood
921842,ST  JOHNS COUNTY,Wood
435330,ST  JOHNS COUNTY,Wood
132865,ST  JOHNS COUNTY,Wood
642061,UNION COUNTY,Wood
623689,UNION COUNTY,Masonry
992919,ST  JOHNS COUNTY,Masonry
569166,ST  JOHNS COUNTY,Wood
951214,ST  JOHNS COUNTY,Wood
365016,ST  JOHNS COUNTY,Wood
992740,ST  JOHNS COUNTY,Wood
739949,ST  JOHNS COUNTY,Wood
874599,ST  JOHNS COUNTY,Masonry
860965,ST  JOHNS COUNTY,Wood
330165,ST  JOHNS COUNTY,Wood
650181,ST  JOHNS COUNTY,Wood
749222,ST  JOHNS COUNTY,Wood
178508,ST  JOHNS COUNTY,Wood
398028,ST  JOHNS COUNTY,Wood
559266,ST  JOHNS COUNTY,Wood
705300,ST  JOHNS COUNTY,Wood
536447,ST  JOHNS COUNTY,Wood
158793,ST  JOHNS COUNTY,Reinforced Concrete
831984,ST  JOHNS COUNTY,Reinforced Masonry
963320,ST  JOHNS COUNTY,Wood
107299,ST  JOHNS COUNTY,Wood
605850,ST  JOHNS COUNTY,Wood
395298,ST  JOHNS COUNTY,Wood
670035,ST  JOHNS COUNTY,Wood
625216,ST  JOHNS COUNTY,Reinforced Masonry
397233,ST  JOHNS COUNTY,Masonry
167116,ST  JOHNS COUNTY,Wood
451362,ST  JOHNS COUNTY,Masonry
136213,ST  JOHNS COUNTY,Wood
582888,ST  JOHNS COUNTY,Wood
771693,ST  JOHNS COUNTY,Wood
441366,ST  JOHNS COUNTY,Reinforced Masonry
647091,ST  JOHNS COUNTY,Wood
601572,ST  JOHNS COUNTY,Wood
698704,ST  JOHNS COUNTY,Wood
513996,ST  JOHNS COUNTY,Wood
231209,ST  JOHNS COUNTY,Wood
684474,ST  JOHNS COUNTY,Wood
862827,ST  JOHNS COUNTY,Wood
203365,ST  JOHNS COUNTY,Wood
389215,ST  JOHNS COUNTY,Wood
748106,ST  JOHNS COUNTY,Wood
998686,ST  JOHNS COUNTY,Wood
917134,ST  JOHNS COUNTY,Wood
854991,ST  JOHNS COUNTY,Wood
270478,ST  JOHNS COUNTY,Wood
791159,ST  JOHNS COUNTY,Masonry
381856,ST  JOHNS COUNTY,Wood
862845,ST  JOHNS COUNTY,Wood
650764,ST  JOHNS COUNTY,Wood
799393,ST  JOHNS COUNTY,Wood
668169,ST  JOHNS COUNTY,Wood
409123,ST  JOHNS COUNTY,Wood
437215,ST  JOHNS COUNTY,Wood
416022,ST  JOHNS COUNTY,Wood
198890,ST  JOHNS COUNTY,Wood
109952,ST  JOHNS COUNTY,Wood
706975,ST  JOHNS COUNTY,Wood
231215,ST  JOHNS COUNTY,Wood
195370,ST  JOHNS COUNTY,Wood
498459,ST  JOHNS COUNTY,Wood
437327,ST  JOHNS COUNTY,Wood
125310,ST  JOHNS COUNTY,Wood
841542,ST  JOHNS COUNTY,Wood
609192,ST  JOHNS COUNTY,Wood
436819,ST  JOHNS COUNTY,Wood
404396,ST  JOHNS COUNTY,Wood
675631,ST  JOHNS COUNTY,Wood
875517,ST  JOHNS COUNTY,Wood
122968,ST  JOHNS COUNTY,Wood
462865,ST  JOHNS COUNTY,Wood
762271,ST  JOHNS COUNTY,Reinforced Masonry
118657,ST  JOHNS COUNTY,Wood
680967,ST  JOHNS COUNTY,Wood
235283,ST  JOHNS COUNTY,Wood
978723,ST  JOHNS COUNTY,Wood
553660,ST  JOHNS COUNTY,Wood
373053,ST  JOHNS COUNTY,Wood
539364,ST  JOHNS COUNTY,Wood
803437,ST  JOHNS COUNTY,Reinforced Concrete
128242,ST  JOHNS COUNTY,Wood
946299,ST  JOHNS COUNTY,Wood
526205,ST  JOHNS COUNTY,Wood
236986,ST  JOHNS COUNTY,Wood
189489,ST  JOHNS COUNTY,Wood
707198,ST  JOHNS COUNTY,Wood
576623,ST  JOHNS COUNTY,Wood
183496,ST  JOHNS COUNTY,Wood
380278,ST  JOHNS COUNTY,Wood
973374,ST  JOHNS COUNTY,Wood
949520,ST  JOHNS COUNTY,Wood
261179,ST  JOHNS COUNTY,Wood
519120,ST  JOHNS COUNTY,Wood
878456,ST  JOHNS COUNTY,Wood
786881,ST  JOHNS COUNTY,Wood
378835,ST  JOHNS COUNTY,Wood
725244,ST  JOHNS COUNTY,Wood
130019,ST  JOHNS COUNTY,Wood
512917,ST  JOHNS COUNTY,Wood
357588,ST  JOHNS COUNTY,Wood
499308,ST  JOHNS COUNTY,Wood
980137,ST  JOHNS COUNTY,Wood
569071,ST  JOHNS COUNTY,Wood
964046,ST  JOHNS COUNTY,Wood
407793,ST  JOHNS COUNTY,Wood
122489,ST  JOHNS COUNTY,Masonry
380501,ST  JOHNS COUNTY,Wood
442434,ST  JOHNS COUNTY,Wood
296989,ST  JOHNS COUNTY,Wood
888060,ST  JOHNS COUNTY,Wood
633291,ST  JOHNS COUNTY,Wood
574669,ST  JOHNS COUNTY,Wood
406476,ST  JOHNS COUNTY,Wood
511659,ST  JOHNS COUNTY,Wood
640168,ST  JOHNS COUNTY,Wood
879768,ST  JOHNS COUNTY,Wood
930040,ST  JOHNS COUNTY,Wood
599300,ST  JOHNS COUNTY,Wood
670732,ST  JOHNS COUNTY,Reinforced Concrete
399700,ST  JOHNS COUNTY,Wood
514895,ST  JOHNS COUNTY,Wood
111328,ST  JOHNS COUNTY,Wood
835575,ST  JOHNS COUNTY,Wood
931096,ST  JOHNS COUNTY,Wood
667421,ST  JOHNS COUNTY,Wood
376640,ST  JOHNS COUNTY,Wood
298326,ST  JOHNS COUNTY,Wood
360789,ST  JOHNS COUNTY,Wood
884365,ST  JOHNS COUNTY,Wood
994959,ST  JOHNS COUNTY,Reinforced Concrete
783989,ST  JOHNS COUNTY,Wood
295393,ST  JOHNS COUNTY,Wood
863621,ST  JOHNS COUNTY,Wood
555963,ST  JOHNS COUNTY,Wood
188565,ST  JOHNS COUNTY,Wood
449286,ST  JOHNS COUNTY,Wood
435175,ST  JOHNS COUNTY,Wood
873404,ST  JOHNS COUNTY,Wood
464220,ST  JOHNS COUNTY,Wood
916914,ST  JOHNS COUNTY,Wood
291833,ST  JOHNS COUNTY,Wood
255895,ST  JOHNS COUNTY,Masonry
791510,ST  JOHNS COUNTY,Masonry
637980,ST  JOHNS COUNTY,Wood
941716,ST  JOHNS COUNTY,Wood
459212,ST  JOHNS COUNTY,Reinforced Masonry
892568,ST  JOHNS COUNTY,Reinforced Masonry
301816,ST  JOHNS COUNTY,Wood
157792,ST  JOHNS COUNTY,Wood
647230,ST  JOHNS COUNTY,Reinforced Masonry
475305,ST  JOHNS COUNTY,Wood
375580,ST  JOHNS COUNTY,Wood
979654,ST  JOHNS COUNTY,Wood
921392,ST  JOHNS COUNTY,Wood
408811,ST  JOHNS COUNTY,Wood
281805,ST  JOHNS COUNTY,Masonry
757566,ST  JOHNS COUNTY,Reinforced Concrete
117339,ST  JOHNS COUNTY,Wood
736974,ST  JOHNS COUNTY,Masonry
487567,ST  JOHNS COUNTY,Masonry
548600,ST  JOHNS COUNTY,Reinforced Masonry
144572,ST  JOHNS COUNTY,Masonry
749121,ST  JOHNS COUNTY,Wood
523825,ST  JOHNS COUNTY,Masonry
635004,ST  JOHNS COUNTY,Masonry
462386,ST  JOHNS COUNTY,Masonry
385025,ST  JOHNS COUNTY,Masonry
639695,ST  JOHNS COUNTY,Masonry
864004,ST  JOHNS COUNTY,Wood
722782,ST  JOHNS COUNTY,Wood
112287,ST  JOHNS COUNTY,Wood
106762,ST  JOHNS COUNTY,Masonry
506991,ST  JOHNS COUNTY,Masonry
762146,ST  JOHNS COUNTY,Masonry
114301,ST  JOHNS COUNTY,Wood
562126,ST  JOHNS COUNTY,Reinforced Masonry
585198,ST  JOHNS COUNTY,Wood
253679,ST  JOHNS COUNTY,Reinforced Masonry
445604,ST  JOHNS COUNTY,Reinforced Concrete
413464,ST  JOHNS COUNTY,Wood
190995,ST  JOHNS COUNTY,Wood
202119,ST  JOHNS COUNTY,Wood
649647,ST  JOHNS COUNTY,Wood
884533,ST  JOHNS COUNTY,Wood
335413,ST  JOHNS COUNTY,Wood
993817,ST  JOHNS COUNTY,Wood
870532,ST  JOHNS COUNTY,Wood
545979,ST  JOHNS COUNTY,Wood
859457,ST  JOHNS COUNTY,Wood
355302,ST  JOHNS COUNTY,Wood
483553,ST  JOHNS COUNTY,Wood
370205,ST  JOHNS COUNTY,Wood
891996,ST  JOHNS COUNTY,Wood
927742,ST  JOHNS COUNTY,Wood
168150,ST  JOHNS COUNTY,Wood
624584,ST  JOHNS COUNTY,Wood
516745,ST  JOHNS COUNTY,Wood
454696,ST  JOHNS COUNTY,Wood
740371,ST  JOHNS COUNTY,Wood
932402,ST  JOHNS COUNTY,Wood
303989,ST  JOHNS COUNTY,Wood
360717,ST  JOHNS COUNTY,Wood
778894,ST  JOHNS COUNTY,Wood
434500,ST  JOHNS COUNTY,Wood
748017,ST  JOHNS COUNTY,Wood
465519,ST  JOHNS COUNTY,Wood
163798,ST  JOHNS COUNTY,Wood
906567,ST  JOHNS COUNTY,Wood
590757,ST  JOHNS COUNTY,Wood
313089,ST  JOHNS COUNTY,Wood
983962,ST  JOHNS COUNTY,Wood
132292,ST  JOHNS COUNTY,Wood
237087,ST  JOHNS COUNTY,Wood
694928,ST  JOHNS COUNTY,Wood
223304,ST  JOHNS COUNTY,Wood
784993,ST  JOHNS COUNTY,Wood
597925,ST  JOHNS COUNTY,Wood
239592,ST  JOHNS COUNTY,Wood
543820,ST  JOHNS COUNTY,Wood
894167,ST  JOHNS COUNTY,Wood
550003,ST  JOHNS COUNTY,Masonry
483888,ST  JOHNS COUNTY,Wood
826944,ST  JOHNS COUNTY,Masonry
100929,ST  JOHNS COUNTY,Masonry
540121,ST  JOHNS COUNTY,Masonry
952268,ST  JOHNS COUNTY,Reinforced Masonry
924229,ST  JOHNS COUNTY,Reinforced Masonry
256211,ST  JOHNS COUNTY,Masonry
219411,ST  JOHNS COUNTY,Reinforced Masonry
575720,BAKER COUNTY,Wood
313165,BAKER COUNTY,Wood
711976,BAKER COUNTY,Wood
568643,BAKER COUNTY,Wood
183849,BRADFORD COUNTY,Reinforced Concrete
832860,BRADFORD COUNTY,Masonry
868988,BRADFORD COUNTY,Wood
483711,BRADFORD COUNTY,Wood
171938,BRADFORD COUNTY,Wood
603099,BRADFORD COUNTY,Wood
122151,BRADFORD COUNTY,Reinforced Masonry
492456,BRADFORD COUNTY,Wood
978224,BRADFORD COUNTY,Wood
914938,BRADFORD COUNTY,Wood
753857,BRADFORD COUNTY,Masonry
254771,BRADFORD COUNTY,Wood
175297,BRADFORD COUNTY,Wood
979257,BRADFORD COUNTY,Wood
887054,BRADFORD COUNTY,Wood
406287,BRADFORD COUNTY,Wood
538584,BRADFORD COUNTY,Wood
204117,BRADFORD COUNTY,Wood
593152,BRADFORD COUNTY,Wood
556621,BRADFORD COUNTY,Wood
678201,BRADFORD COUNTY,Wood
944295,BRADFORD COUNTY,Wood
653499,BRADFORD COUNTY,Wood
936566,CLAY COUNTY,Masonry
447164,CLAY COUNTY,Wood
634360,BRADFORD COUNTY,Masonry
145948,ST  JOHNS COUNTY,Wood
103158,ST  JOHNS COUNTY,Wood
521338,ST  JOHNS COUNTY,Wood
486769,ST  JOHNS COUNTY,Wood
169678,ST  JOHNS COUNTY,Wood
353768,ST  JOHNS COUNTY,Wood
118356,ST  JOHNS COUNTY,Wood
375387,ST  JOHNS COUNTY,Wood
884077,ST  JOHNS COUNTY,Wood
311926,ST  JOHNS COUNTY,Reinforced Masonry
945129,ST  JOHNS COUNTY,Wood
117329,ST  JOHNS COUNTY,Masonry
921952,ST  JOHNS COUNTY,Wood
150263,ST  JOHNS COUNTY,Wood
398144,ST  JOHNS COUNTY,Wood
414086,ST  JOHNS COUNTY,Wood
349098,ST  JOHNS COUNTY,Wood
255714,ST  JOHNS COUNTY,Wood
499205,ST  JOHNS COUNTY,Wood
385962,ST  JOHNS COUNTY,Wood
445381,ST  JOHNS COUNTY,Wood
453104,ST  JOHNS COUNTY,Wood
115845,ST  JOHNS COUNTY,Wood
288494,ST  JOHNS COUNTY,Wood
437659,ST  JOHNS COUNTY,Wood
721230,ST  JOHNS COUNTY,Wood
807857,ST  JOHNS COUNTY,Wood
414917,ST  JOHNS COUNTY,Wood
380114,ST  JOHNS COUNTY,Wood
501405,ST  JOHNS COUNTY,Wood
989701,ST  JOHNS COUNTY,Masonry
779882,ST  JOHNS COUNTY,Wood
891094,ST  JOHNS COUNTY,Wood
918544,ST  JOHNS COUNTY,Wood
586838,ST  JOHNS COUNTY,Wood
159854,ST  JOHNS COUNTY,Wood
658231,ST  JOHNS COUNTY,Wood
508110,ST  JOHNS COUNTY,Reinforced Concrete
403228,ST  JOHNS COUNTY,Wood
594354,ST  JOHNS COUNTY,Wood
210518,ST  JOHNS COUNTY,Wood
766511,ST  JOHNS COUNTY,Wood
890294,ST  JOHNS COUNTY,Wood
213481,ST  JOHNS COUNTY,Wood
695462,ST  JOHNS COUNTY,Reinforced Concrete
927116,ST  JOHNS COUNTY,Wood
924212,ST  JOHNS COUNTY,Wood
852064,ST  JOHNS COUNTY,Wood
664212,ST  JOHNS COUNTY,Wood
662676,ST  JOHNS COUNTY,Wood
683665,ST  JOHNS COUNTY,Wood
376560,ST  JOHNS COUNTY,Wood
427608,ST  JOHNS COUNTY,Wood
665613,ST  JOHNS COUNTY,Wood
393299,ST  JOHNS COUNTY,Masonry
770045,ST  JOHNS COUNTY,Masonry
327042,ST  JOHNS COUNTY,Wood
675862,ST  JOHNS COUNTY,Masonry
801785,ST  JOHNS COUNTY,Reinforced Masonry
609418,ST  JOHNS COUNTY,Masonry
375036,ST  JOHNS COUNTY,Masonry
596422,ST  JOHNS COUNTY,Masonry
658164,ST  JOHNS COUNTY,Masonry
986262,ST  JOHNS COUNTY,Wood
943849,ST  JOHNS COUNTY,Wood
933588,ST  JOHNS COUNTY,Wood
606258,ST  JOHNS COUNTY,Wood
589802,ST  JOHNS COUNTY,Masonry
528400,ST  JOHNS COUNTY,Wood
718093,ST  JOHNS COUNTY,Wood
727040,ST  JOHNS COUNTY,Wood
953534,ST  JOHNS COUNTY,Masonry
299937,ST  JOHNS COUNTY,Masonry
167723,ST  JOHNS COUNTY,Wood
657135,ST  JOHNS COUNTY,Wood
206044,ST  JOHNS COUNTY,Masonry
710264,ST  JOHNS COUNTY,Wood
996566,ST  JOHNS COUNTY,Masonry
669136,ST  JOHNS COUNTY,Wood
677947,SUWANNEE COUNTY,Wood
516454,SUWANNEE COUNTY,Wood
123859,ST  JOHNS COUNTY,Reinforced Masonry
248415,ST  JOHNS COUNTY,Masonry
958827,ST  JOHNS COUNTY,Reinforced Masonry
393324,ST  JOHNS COUNTY,Wood
415961,ST  JOHNS COUNTY,Wood
885257,ST  JOHNS COUNTY,Wood
793227,ST  JOHNS COUNTY,Masonry
971567,ST  JOHNS COUNTY,Wood
195562,ST  JOHNS COUNTY,Wood
220013,ST  JOHNS COUNTY,Wood
214533,ST  JOHNS COUNTY,Wood
630518,ST  JOHNS COUNTY,Reinforced Concrete
547227,ST  JOHNS COUNTY,Wood
268608,ST  JOHNS COUNTY,Wood
427338,ST  JOHNS COUNTY,Wood
810947,ST  JOHNS COUNTY,Wood
570960,ST  JOHNS COUNTY,Wood
719610,ST  JOHNS COUNTY,Wood
342194,ST  JOHNS COUNTY,Wood
894790,ST  JOHNS COUNTY,Wood
946791,ST  JOHNS COUNTY,Wood
800975,ST  JOHNS COUNTY,Wood
211065,ST  JOHNS COUNTY,Wood
349477,ST  JOHNS COUNTY,Wood
452100,ST  JOHNS COUNTY,Wood
340300,ST  JOHNS COUNTY,Wood
268376,ST  JOHNS COUNTY,Wood
958241,ST  JOHNS COUNTY,Wood
540993,ST  JOHNS COUNTY,Wood
272822,ST  JOHNS COUNTY,Masonry
